recipe_id,ingredient_id,label,quantity,unit
141037,69,"lb blue cheese, finely crumbled",0.25,pound
141037,598,head romaine lettuce,1.0,each
141037,555,head red leaf lettuce,1.0,each
141037,113,"large carrots, shredded",2.0,each
141037,552,"small red cabbage, shredded",0.5,each
141037,205,crouton (to garnish),1.0,each
146603,104,tablespoon canola oil,0.25,tablespoon
146603,91,"cup broccoli florets, halved if large",0.75,cup
146603,120,"celery ribs, julienned (or bell pepper)",0.75,each
146603,465,"ounces mushrooms, sliced",2.0,ounce
146603,442,"garlic cloves, minced",0.5,each
146603,667,tablespoon tamari soy sauce,0.5,tablespoon
146603,341,teaspoon ground ginger,0.125,teaspoon
146603,134,cup chicken broth (made from bouillon),0.25,cup
146603,189,"tablespoon cornstarch, mixed with water to form a paste",0.25,tablespoon
146603,62,to taste black pepper,0.25,dash
161872,9,soft taco-size flour tortillas,1.0,each
161872,354,large eggs,1.0,each
161872,122,to taste shredded cheese,0.125,dash
161872,301,(2/3 ounce) bag frozen tater tots,0.6666666666666666,ounce
161872,609,to taste salsa,0.125,dash
161872,611,to taste salt,0.125,dash
161872,172,to taste cooking spray,0.125,dash
169964,642,cup soy sauce,0.125,cup
169964,574,tablespoon red wine vinegar,0.375,tablespoon
169964,408,cup sugar,0.125,cup
169964,703,teaspoon vegetable oil (I use olive oil),0.5,teaspoon
169964,444,minced garlic clove,0.25,each
169964,341,teaspoon ground ginger,0.25,teaspoon
169964,49,lb lean ground beef,0.25,pound
172647,188,to taste cornmeal,0.25,dash
172647,53,lb ground beef,0.25,pound
172647,264,cup flour,0.25,cup
172647,371,teaspoon italian seasoning,0.125,teaspoon
172647,611,teaspoon salt,0.0625,teaspoon
172647,61,teaspoon pepper,0.0625,teaspoon
172647,435,cup milk,0.125,cup
172647,354,eggs,0.3333333333333333,each
172647,486,"cup onion, finely mined",0.0625,cup
172647,465,"(2/3 ounce) can mushrooms, drained & minced",0.6666666666666666,ounce
172647,525,(1 1/3 ounce) can premade pizza sauce,0.3333333333333333,ounce
172647,460,"ounce mozzarella cheese, shredded",0.6666666666666666,ounce
176527,581,lb short-grain rice (nikishi brand is the best),0.17,pound
176527,755,cup water,0.5,cup
176527,472,"to taste nori, strips",0.25,dash
177728,256,lb fine egg noodles,0.03,pound
177728,243,lb fine egg noodles,0.03,pound
177728,243,medium egg (beaten),0.25,each
177728,527,lb plain flour (sifted),0.03,pound
177728,435,tablespoon milk,0.75,tablespoon
177728,652,"bunch spring onion, chopped",0.25,bunch
177728,253,"lb feta, crumbled",0.06,pound
177728,478,to taste oil (for frying),0.25,dash
181091,133,(3 1/2 lb) roasting chickens,1.5,pound
181091,392,tablespoon kosher salt,1.0,tablespoon
181091,408,pinch sugar,1.0,pinch
181091,611,tablespoon kosher salt,1.0,tablespoon
181091,611,teaspoon salt,0.5,teaspoon
181091,644,teaspoons light soy sauce,2.0,teaspoon
181091,316,"tablespoons gingerroot, peeled & finely chopped",2.0,tablespoon
181091,442,"garlic cloves, chopped",2.0,each
181091,620,"tablespoons scallions, finely chopped",4.0,tablespoon
181091,504,tablespoons peanut oil,2.0,tablespoon
181091,674,teaspoon sesame oil,1.0,teaspoon
182058,396,"lbs lamb (use lean, boneless lamb meat cut in 1 in cubes)",2.0,pound
182058,481,cup olive oil,0.3333333333333333,cup
182058,481,teaspoon olive oil,1.0,teaspoon
182058,1,cup lemon juice,0.5,cup
182058,1,tablespoon lemon juice,1.0,tablespoon
182058,442,garlic cloves (peeled and quartered),2.0,each
182058,294,teaspoon fresh thyme leave (chopped),1.0,teaspoon
182058,285,teaspoon fresh oregano (chopped),1.0,teaspoon
182058,65,ground black pepper,1.0,each
182058,487,large onions (use red onion cut in thinly sliced rings),2.0,each
182058,599,small romaine lettuce leaves (washed and dried),24.0,each
182058,519,large pita bread rounds,12.0,each
182058,685,tomatoes (ripe & sliced in thin wedges),3.0,each
182058,745,cups yoghurt (plain per prep instruction #3 or thick Greek style),2.0,cup
182058,441,garlic cloves (peeled and quartered),2.0,each
182058,441,garlic clove (peeled & minced),1.0,each
182058,492,teaspoon fresh oregano (chopped),1.0,teaspoon
182058,492,"teaspoon oregano (fresh, chopped)",1.0,teaspoon
182058,615,salt and black pepper (to taste),1.0,dash
185151,53,lb ground beef,1.0,pound
185151,486,onion,0.5,each
185151,243,egg,1.0,each
185151,435,cup milk,0.25,cup
185151,497,cup panko breadcrumbs,1.0,cup
185151,61,pepper (to season),1.0,each
185151,703,"vegetable oil, for frying",1.0,each
185151,388,tablespoons ketchup,3.0,tablespoon
187433,357,tablespoon honey (approx),1.0,tablespoon
190225,93,tablespoon unsalted butter,0.5,tablespoon
190225,740,"cup yellow onions, thinly sliced",0.25,cup
190225,365,"ounce hot sausage, removed from casings and crumbled",0.75,ounce
190225,354,large eggs,1.0,each
190225,437,cup whole milk,0.375,cup
190225,198,cup heavy cream,0.125,cup
190225,611,tablespoon unsalted butter,0.5,tablespoon
190225,611,teaspoon salt,0.0625,teaspoon
190225,611,tablespoon salt,0.25,tablespoon
190225,67,teaspoon fresh ground black pepper,0.0625,teaspoon
190225,204,"stale croissants, torn into 1/2-inch pieces (about 7 cups)",1.0,each
190225,267,cup grated fontina or 1/4 cup grated gouda cheese,0.25,cup
190225,87,cup breadcrumbs,0.0625,cup
190225,499,cup grated parmesan cheese,0.0625,cup
190225,498,tablespoon paprika,0.3333333333333333,tablespoon
190225,440,tablespoon garlic powder,0.25,tablespoon
190225,62,teaspoon fresh ground black pepper,0.0625,teaspoon
190225,62,tablespoon black pepper,0.125,tablespoon
190225,488,tablespoon onion powder,0.125,tablespoon
190225,118,tablespoon cayenne pepper,0.125,tablespoon
190225,227,tablespoon dried oregano,0.125,tablespoon
190225,234,tablespoon dried thyme,0.125,tablespoon
204481,89,"cup broccoli, chopped and steamed very soft",0.25,cup
204481,750,cup low-fat yogurt or 1/16 cup sour cream,0.0625,cup
204481,487,"tablespoon onions, minced",0.25,tablespoon
204481,431,tablespoon low-fat mayonnaise,0.125,tablespoon
204481,1,tablespoon lemon juice,0.25,tablespoon
204481,145,teaspoon chili powder,0.0625,teaspoon
204481,441,"garlic clove, (use less if you don't love garlic)",0.125,each
213935,486,cup chopped onion,0.3333333333333333,cup
213935,87,cup breadcrumbs or 1/4 cup crushed saltine,0.25,cup
213935,499,"tablespoons parmesan cheese, grated",3.0,tablespoon
213935,53,lb ground beef or 1 lb ground venison,1.0,pound
213935,201,"(8 ounce) package cream cheese, softened",8.0,ounce
213935,429,cup mayonnaise (no substitutes),0.5,cup
213935,614,salt & pepper,1.0,each
213935,460,cups shredded mozzarella cheese (divided),2.0,cup
213935,648,quart spaghetti sauce (or 28 oz can),1.0,quart
213935,755,cup water,1.0,cup
213935,442,"garlic cloves, minced (or pressed)",4.0,each
218366,53,lb ground beef,0.0625,pound
218366,617,"saltine crackers, crushed",0.25,each
218366,25,"tablespoon asian-style dressing, divided",0.125,tablespoon
218366,55,cup beef stock,0.0625,cup
218366,586,cup cooked sushi rice (Minado's Perfect Sushi Rice shows how),0.25,cup
218605,83,boneless skinless chicken breasts,4.0,each
218605,609,cup salsa or 1 cup picante sauce,1.0,cup
218605,124,slices cheddar cheese,4.0,each
218605,685,"small tomatoes, sliced",1.0,each
218605,402,leaves lettuce,4.0,each
218605,27,"avocado, mashed with",1.0,each
218605,306,teaspoon garlic salt,0.25,teaspoon
218605,352,"hamburger buns, toasted",4.0,each
221057,696,ounces tuna in water,6.5,ounce
221057,608,salad greens,1.0,each
221057,86,slices bread,2.0,each
221939,703,tablespoons vegetable oil (part sesame gives a good flavour),4.0,tablespoon
221939,98,"cup kim chee, cut small and squeezed or drained",0.5,cup
221939,441,"garlic clove, minced",1.0,each
221939,580,cup prepared rice (preferably Korean or Japanese),1.0,cup
221939,329,"green onions, sliced on bias",2.0,each
221939,257,"sheet korean fish cake, cut in bite-size pieces",1.0,each
221939,624,teaspoon sesame seeds,1.0,teaspoon
221939,642,teaspoon soy sauce,1.0,teaspoon
221939,616,"salt and pepper, to taste",1.0,dash
223036,84,cooked boneless skinless chicken breast (I use Chicken Souvlaki Wrap),0.5,each
223036,460,cup mozzarella cheese,0.25,cup
223036,254,cup feta cheese,0.25,cup
223036,486,cup sauteed onion (optional),0.125,cup
223036,729,"(5 inch) whole wheat tortillas (may use smaller, just use less of the ingredients)",2.0,each
234453,694,tortilla chips,12.5,each
234453,576,tablespoons refried beans (or black beans),2.0,tablespoon
234453,122,"cup cheese (cheddar or Mexican mix, whatever you have around)",1.0,cup
234453,372,"jalapeno, chopped (optional)",0.75,each
234453,609,cup salsa (I use Salsa),0.5,cup
234453,27,"avocado, chopped (or mashed)",0.5,each
234453,636,tablespoons sour cream,2.0,tablespoon
234453,522,"tablespoon black olives, chopped (or sliced)",1.0,tablespoon
234453,685,"tablespoon tomatoes, chopped",1.0,tablespoon
239001,335,"green tomato, sliced",0.5,each
239001,622,cup self-rising cornmeal,0.25,cup
239001,611,teaspoon salt,0.125,teaspoon
239001,61,teaspoon pepper,0.125,teaspoon
239001,478,cup oil,0.25,cup
239001,29,"slices bacon, cooked",4.5,each
239001,685,slices tomatoes,2.0,each
239001,461,slice fresh mozzarella cheese,1.0,each
239001,154,"teaspoons chipotle chili mayonnaise, see my recipe",2.0,teaspoon
239001,639,slices sourdough bread,2.0,each
239001,92,tablespoon butter,0.5,tablespoon
242261,380,jumbo pasta shells,5.0,each
242261,651,cups spinach leaves,2.5,cup
242261,754,small zucchini (chopped),0.5,each
242261,192,cup nonfat cottage cheese,0.25,cup
242261,246,egg white,0.5,each
242261,440,teaspoon garlic powder,0.5,teaspoon
242261,499,tablespoon parmesan cheese,0.5,tablespoon
242261,648,cup spaghetti sauce,0.5,cup
242261,611,to taste salt,0.5,dash
242261,61,to taste pepper,0.5,dash
242512,8,(2 1/2 inch) flour tortillas,4.0,each
242512,676,teaspoon toasted sesame oil,0.25,teaspoon
242512,535,"ounces lean boneless pork, cut into strips",3.0,ounce
242512,705,cup loose-pack frozen stir fry vegetables (any combination),0.5,cup
242512,356,cup bottled hoisin sauce,0.0625,cup
254691,654,"lb squid, cleaned",1.0,pound
254691,189,tablespoons cornstarch,2.0,tablespoon
254691,527,tablespoons plain flour,2.0,tablespoon
254691,358,teaspoons hot chili powder,2.0,teaspoon
254691,612,tablespoons sea salt,2.0,tablespoon
254691,661,"tablespoon szechuan peppercorns, dry-roasted and crushed",1.0,tablespoon
254691,703,cups vegetable oil,2.0,cup
254691,366,"leaves iceberg lettuce, chilled",4.0,each
254691,3,"lemons, cut into wedges",2.0,each
258187,264,cup flour,1.0,cup
258187,755,cup water,0.5,cup
258187,611,teaspoon salt,0.5,teaspoon
258187,97,"cup cabbage kimchi, minced",1.0,cup
258187,329,"tablespoons green onions, minced",2.0,tablespoon
258187,441,"teaspoon garlic clove, minced",1.0,teaspoon
258187,674,teaspoons sesame oil,2.0,teaspoon
261279,261,ounces flat iron steaks,4.0,ounce
261279,565,"ounce red peppers, julienne",1.0,ounce
261279,329,"ounce green onions, julienne",1.0,ounce
261279,403,ounce boston bib lettuce leaf,0.5,ounce
261279,481,tablespoon olive oil,1.0,tablespoon
261279,447,tablespoon fresh mint leaves,1.0,tablespoon
261279,373,"teaspoon jalapeno pepper, minced",0.5,teaspoon
261279,438,"teaspoon garlic, minced",0.5,teaspoon
261279,392,teaspoon kosher salt,0.5,teaspoon
261279,62,teaspoon black pepper,0.25,teaspoon
261279,594,teaspoon rice vinegar,0.5,teaspoon
261279,409,teaspoon brown sugar,0.5,teaspoon
273769,142,"(3 3/4 ounce) can chickpeas, drained",2.25,ounce
273769,704,"cup roasted vegetables (we did peppers, carrots and onion)",0.25,cup
273769,363,to taste roasted hot peppers (for heat) or 1/4 to taste cayenne (for heat),0.25,dash
273769,744,cup yogurt,0.25,cup
273769,213,teaspoon curry powder (I used more),0.25,teaspoon
273769,208,teaspoon cumin (I used more),0.25,teaspoon
273769,438,to taste garlic (optional),0.25,dash
273769,278,cup fresh cilantro,0.0625,cup
273769,616,to taste salt and pepper,0.25,dash
274972,265,cup all-purpose flour,0.25,cup
274972,757,cup hot water,0.125,cup
274972,328,"cup green onion, finely chopped",0.125,cup
274972,357,teaspoon honey,0.125,teaspoon
274972,611,teaspoon salt,0.0625,teaspoon
274972,703,tablespoon vegetable oil,0.25,tablespoon
279130,354,"eggs, lightly beaten",5.0,each
279130,62,teaspoon black pepper,0.125,teaspoon
279130,611,teaspoon salt,0.5,teaspoon
279130,275,cup fresh bean sprout,1.0,cup
279130,328,"cup green onion, finely chopped",0.25,cup
279130,119,cup sliced celery,0.25,cup
279130,739,cup slivered yellow onion,0.25,cup
279130,642,teaspoon soy sauce,1.0,teaspoon
279130,189,teaspoon cornstarch,0.25,teaspoon
279130,674,teaspoon sesame oil,1.0,teaspoon
279130,720,slices soft white bread (such as Wonder),8.0,each
279130,171,cooking oil,1.0,each
279130,366,pieces iceberg lettuce,4.0,each
279130,685,slices ripe tomatoes,6.0,each
279130,218,dill pickle slices,4.0,each
279130,429,cup mayonnaise,0.25,cup
283440,190,cup cottage cheese,0.125,cup
283440,499,"cup parmesan cheese, grated",0.125,cup
283440,440,teaspoon garlic powder,0.125,teaspoon
283440,492,teaspoon oregano,0.125,teaspoon
283440,39,teaspoon basil,0.125,teaspoon
283440,679,tablespoon tomato paste,0.75,tablespoon
283440,196,cup cream,0.0625,cup
283440,755,cup water,0.0625,cup
283440,354,eggs,0.75,each
283440,61,teaspoon pepper,0.0625,teaspoon
283440,131,"cup chicken, cooked & shredded",0.375,cup
283440,460,"cup mozzarella cheese, grated, separated",0.3333333333333333,cup
286514,480,cup okara,1.0,cup
286514,143,lb canned chick-peas (about 1 1/2 cups),1.0,pound
286514,4,tablespoon fresh lemon juice,1.0,tablespoon
286514,442,garlic cloves,3.0,each
286514,482,cup extra virgin olive oil (more if you like a thinner hummus),0.25,cup
286514,665,tablespoon tahini,1.0,tablespoon
286514,616,salt and pepper,1.0,dash
288345,487,"large onions, sliced thinly",2.0,each
288345,141,g chickpea flour,200.0,gram
288345,32,teaspoon baking powder,1.0,teaspoon
288345,591,tablespoons rice flour,2.0,tablespoon
288345,698,teaspoon turmeric,1.0,teaspoon
288345,489,teaspoon black onion seeds,0.5,teaspoon
288345,145,teaspoon chili powder,0.5,teaspoon
288345,208,"teaspoon cumin, ground",0.5,teaspoon
288345,176,"teaspoon coriander, ground",0.5,teaspoon
288345,611,salt,1.0,dash
288345,755,ml water,100.0,milliliter
288345,703,ml vegetable oil,750.0,milliliter
288858,481,tablespoon olive oil,0.0625,tablespoon
288858,486,"small onion, halved and thinly sliced",0.0625,each
288858,442,"garlic cloves, minced",0.25,each
288858,52,"lb deli roast beef, cut into thin strips",0.0625,pound
288858,40,teaspoon basil leaves,0.0625,teaspoon
288858,225,teaspoon dried marjoram,0.0625,teaspoon
288858,64,teaspoon cracked black pepper,0.0625,teaspoon
288858,203,(1/2 ounce) can refrigerated flaky butter crescent rolls,0.5,ounce
288858,624,to taste sesame seeds (optional),0.0625,dash
290853,556,"cup red onion, thinly sliced",0.125,cup
290853,416,tablespoon fresh lime juice,0.25,tablespoon
290853,716,"cup seedless watermelon, cubed",1.0,cup
290853,254,"cup feta cheese, cubed (or crumbled)",0.125,cup
290853,522,"cup black olives, pitted and halved (or use sliced ripe olives)",0.125,cup
290853,482,tablespoon extra virgin olive oil,0.3333333333333333,tablespoon
290853,34,"to taste balsamic vinegar, to taste",0.25,dash
290853,287,"to taste fresh parsley, chopped, to garnish",0.25,dash
292166,92,tablespoons butter,1.5,tablespoon
292166,442,"garlic cloves, minced",1.0,each
292166,37,tablespoon barbecue sauce,0.5,tablespoon
292166,145,teaspoon chili powder,0.25,teaspoon
292166,640,(1 1/2 ounce) packages pre-cooked southwestern chicken strips,0.5,ounce
292166,355,"hoagie rolls, split",1.0,each
292166,402,cup shredded lettuce,0.25,cup
292166,70,cup blue cheese dressing,0.09375,cup
298241,59,(2 2/3 ounce) can black beans,1.3333333333333333,ounce
298241,442,"garlic cloves, chopped",0.6666666666666666,each
298241,374,"jalapeno peppers, seeds & membrane removed, finely chopped",0.3333333333333333,each
298241,481,teaspoon olive oil,0.29166666666666663,teaspoon
298241,402,"cup lettuce, shredded",0.3333333333333333,cup
298241,685,"cup tomatoes, chopped",0.25,cup
298241,124,"cup cheddar cheese or 1/4 cup soy cheese, shredded",0.25,cup
298241,609,cup salsa (your favorite),0.25,cup
298241,636,cup sour cream (optional),0.125,cup
298241,28,avocados (optional),0.3333333333333333,each
298241,663,taco shells or 1 tostado shells,1.0,dimensionless
300447,92,tablespoon butter,0.25,tablespoon
300447,333,"green bell pepper, seeded and chopped",0.25,each
300447,441,"large garlic clove, crushed and chopped",0.25,each
300447,372,"jalapeno, seeded and chopped",0.25,each
300447,49,lb lean ground beef,0.25,pound
300447,690,"(2 1/2 ounce) can ro-tel diced tomatoes with lime and cilantro, drained",1.0,ounce
300447,181,teaspoon ground coriander,0.0625,teaspoon
300447,566,teaspoon ground red pepper (cayenne),0.0625,teaspoon
300447,725,tablespoon white vinegar,0.25,tablespoon
300447,409,teaspoon brown sugar,0.25,teaspoon
302467,53,lbs ground beef,2.0,pound
302467,499,"cup parmesan cheese, grated",0.5,cup
302467,273,"cup fresh basil, chopped",0.3333333333333333,cup
302467,371,"tablespoon italian seasoning, like the ones in the grinders",1.0,tablespoon
302467,611,teaspoons salt,2.0,teaspoon
302467,61,teaspoon pepper,0.3333333333333333,teaspoon
302467,381,"kaiser rolls, spilt horizontally",6.0,each
303127,486,"cup onion, roughly chopped",0.5,cup
303127,438,"teaspoon garlic, minced",1.0,teaspoon
303127,287,"cup fresh parsley, roughly chopped",0.75,cup
303127,278,"cup fresh cilantro, roughly chopped",0.75,cup
303127,646,tablespoons low sodium soy sauce,2.0,tablespoon
303127,697,"lb tuna steak, cut up into chunks",1.0,pound
303127,710,tablespoons wasabi paste,2.0,tablespoon
307636,207,cup unpeeled cubed cucumber,0.25,cup
307636,638,cup reduced-fat sour cream,0.125,cup
307636,574,teaspoon red wine vinegar,0.5,teaspoon
307636,254,cup crumbled feta cheese,0.125,cup
307636,67,teaspoon fresh ground black pepper,0.0625,teaspoon
307636,226,teaspoon dried mint flakes,0.0625,teaspoon
307636,398,"lb lean boneless leg of lamb, cub into 1/4 inch slices",0.25,pound
307636,486,"onion, cut into quarters and thinly sliced",0.25,quarter
307636,8,(2 inch) flour tortillas,4.0,each
307636,685,"large tomatoes, thinly sliced",0.25,each
307636,650,cup packed baby spinach leaves,0.25,cup
311039,77,"lb chicken breast (boneless, skinless, cubed)",1.0,pound
311039,442,garlic cloves (minced),3.0,each
311039,202,(10 ounce) can cream of chicken soup,10.0,ounce
311039,124,"ounces cheddar cheese (your preference, I prefer both!) or 4 ounces swiss cheese (your preference, I prefer both!)",4.0,ounce
311039,649,"ounces spinach (frozen or fresh, chopped, I prefer fresh)",10.0,ounce
311039,435,cup milk,1.0,cup
311039,92,tablespoons butter,2.0,tablespoon
311039,92,tablespoon melted butter,1.0,tablespoon
311039,499,parmesan cheese (optional),1.0,each
311039,616,salt and pepper,1.0,dash
311039,264,cup flour,1.0,cup
311039,354,eggs,4.0,each
311039,611,salt and pepper,1.0,dash
311039,611,teaspoon salt,0.5,teaspoon
327691,435,cups milk,5.25,cup
327691,751,ounces dried yogurt starter,5.0,ounce
327691,505,"pears, peeled and sliced",2.0,each
327691,453,cup roughly chopped toasted nuts (pistachios walnuts or almonds),0.25,cup
327691,357,tablespoons honey,4.0,tablespoon
328705,664,ounces tagliatelle pasta noodles or 3 ounces spaghetti,3.0,ounce
328705,92,ounce butter,1.0,ounce
328705,721,tablespoons white breadcrumbs (day old or from the freezer),6.0,tablespoon
328705,0,lemon,0.5,each
328705,254,"ounces feta cheese, cubed",2.0,ounce
328705,501,"chopped parsley, a good handful",1.0,each
328705,613,salt & freshly ground black pepper,1.0,each
328705,481,"olive oil, for drizzling",1.0,each
335266,45,"cups well-cooked beans (can be white, black, or red beans or chickpeas or lentils) or 14 ounces beans, drained (can be white, black, or red beans or chickpeas or lentils)",2.0,cup
335266,486,"medium onion, quartered",1.0,each
335266,641,cup soy flakes (preferably not instant) or 1/2 cup rolled oats (preferably not instant),0.5,cup
335266,455,"tablespoon mixed spice, of your choice (for example 1 tbs chili powder or a mix of cumin, smoked paprika, and chili flakes)",1.0,tablespoon
335266,438,teaspoon minced garlic,1.0,teaspoon
335266,613,salt & freshly ground black pepper,1.0,each
335266,243,egg,1.0,each
335266,759,"bean-cooking liquid (or other liquid wine, cream, milk, water, ketchup, etc.) or stock (or other liquid wine, cream, milk, water, ketchup, etc.)",1.0,each
338874,264,cup flour,0.125,cup
338874,32,teaspoon baking powder,0.25,teaspoon
338874,611,teaspoon salt,0.0625,teaspoon
338874,354,eggs,0.125,each
338874,435,cup milk,0.125,cup
338874,393,tablespoon lard (melted),0.25,tablespoon
338874,408,tablespoon sugar (optional),0.125,tablespoon
346068,265,cups all-purpose flour,2.0,cup
346068,161,teaspoon ground cinnamon,0.5,teaspoon
346068,165,teaspoon ground cloves,0.125,teaspoon
346068,342,teaspoon ground nutmeg,0.125,teaspoon
346068,341,teaspoon ground ginger,0.125,teaspoon
346068,32,teaspoons baking powder,1.5,teaspoon
346068,33,teaspoon baking soda,0.5,teaspoon
346068,354,eggs,2.0,each
346068,93,tablespoons unsalted butter (3/4 stick/3 oz/85g),6.0,tablespoon
346068,94,cup buttermilk,0.25,cup
346068,1,teaspoon lemon juice,1.0,teaspoon
346068,347,cups mashed hachiya persimmons,1.5,cup
346068,406,cup granulated sugar,1.0,cup
346068,611,tablespoons unsalted butter (3/4 stick/3 oz/85g),6.0,tablespoon
346068,611,teaspoon salt,0.25,teaspoon
346068,506,cup chopped pecans (optional) or 1 cup walnuts (optional),1.0,cup
346068,407,"confectioners' sugar, for dusting top (optional)",1.0,each
346354,481,tablespoon olive oil,0.25,tablespoon
346354,481,teaspoon olive oil,0.125,teaspoon
346354,34,tablespoon balsamic vinegar,0.125,tablespoon
346354,40,basil leaves,2.5,each
346354,130,lb cherry tomatoes,0.125,pound
346354,460,ounce mozzarella cheese,0.75,ounce
346354,611,to taste salt,0.125,dash
346354,61,to taste pepper,0.125,dash
346354,486,small onion,0.125,each
346354,580,ounce dried rice,1.0,ounce
346586,58,large bell peppers,8.0,each
346586,481,tablespoons olive oil,6.0,tablespoon
346586,487,"large onions, chopped",2.0,each
346586,589,ounces long grain rice,3.5,ounce
346586,343,ounces ground pork,4.5,ounce
346586,448,"tablespoon of fresh mint, chopped",1.0,tablespoon
346586,287,"tablespoons fresh parsley, chopped",2.0,tablespoon
346586,161,teaspoons ground cinnamon,2.0,teaspoon
346586,530,(14 ounce) can plum tomatoes,14.0,ounce
346586,537,sliced potato (optional),1.0,each
346586,5,"lemon, juice of",1.0,each
346586,755,cup water,0.5,cup
346830,586,cup cooked sushi rice,1.0,cup
346830,472,sheet nori,1.0,each
346830,634,cup smoked salmon,0.25,cup
346830,201,cup cream cheese,0.25,cup
346830,556,"tablespoon red onion, finely chopped",0.5,tablespoon
347750,630,lb small baby shrimp,0.25,pound
347750,412,tablespoons lime juice or 2 tablespoons lemon juice,2.0,tablespoon
347750,375,"jalapenos or 1/4 serrano chili, finely minced",0.25,each
347750,328,"tablespoon green onion, chopped",1.0,tablespoon
347750,158,"tablespoon cilantro, chopped",1.0,tablespoon
347750,8,medium sized flour tortillas,2.0,each
347750,457,"cup monterey jack cheese, shredded",0.75,cup
347750,27,"avocado, sliced",0.25,each
347750,636,dollop sour cream,1.0,each
347750,616,salt and pepper,1.0,dash
359630,442,garlic cloves,0.25,each
359630,611,teaspoon salt,0.125,teaspoon
359630,755,cup water,0.125,cup
359630,354,"large eggs, beaten",0.25,each
359630,674,tablespoon sesame oil,0.125,tablespoon
359630,264,cup flour,0.125,cup
359630,619,"bunch scallion, cut finely lengthwise, then crosswise",0.125,bunch
359630,619,"red bell pepper, cut to match the scallion pieces",0.0625,each
359630,548,"red bell pepper, cut to match the scallion pieces",0.0625,each
359630,433,"lb medium shrimp, peeled and halved lengthwise",0.0625,pound
359630,703,"cup vegetable oil, divided",0.0625,cup
359738,339,lb ground chuck,0.25,pound
359738,351,plain jumbo hamburger bun (4-inch diameter),1.0,each
359738,510,slices pickles,2.0,each
359738,388,teaspoons ketchup,2.0,teaspoon
359738,738,teaspoon yellow mustard,1.0,teaspoon
359738,616,salt and pepper,1.0,dash
360634,678,"(14 1/2 ounce) package firm tofu, drained, cut crosswise into 6 slabs (about 3/4 inch wide), each slab halved horizontally and cut int",7.0,ounce
360634,89,"lbs broccoli, stalks trimmed, peeled, and cut into 1/4-inch rounds, florets separated into bite-size pieces",1.5,pound
360634,166,coarse salt,1.0,each
360634,703,tablespoons vegetable oil,2.0,tablespoon
360634,642,tablespoons soy sauce,3.0,tablespoon
360634,594,tablespoons rice vinegar,2.0,tablespoon
360634,562,teaspoon red pepper flakes,0.25,teaspoon
360634,442,"garlic cloves, minced",4.0,each
360634,189,tablespoon cornstarch,1.0,tablespoon
360634,114,"cup cashews, toasted",0.5,cup
363866,747,cup plain yogurt,0.25,cup
363866,438,cup minced garlic,0.0625,cup
363866,438,tablespoon minced garlic or 1/4-1/4 teaspoon garlic powder,0.375,tablespoon
363866,486,cup minced onion,0.125,cup
363866,574,cup red wine vinegar,0.0625,cup
363866,288,tablespoon freshly chopped fresh parsley leaves,0.5,tablespoon
363866,493,tablespoon chopped fresh oregano leaves,0.25,tablespoon
363866,611,tablespoon salt (original recipe calls for 2 tablespoons),0.125,tablespoon
363866,611,teaspoon salt,0.125,teaspoon
363866,340,tablespoon ground cumin,0.25,tablespoon
363866,67,tablespoon fresh ground black pepper,0.125,tablespoon
363866,67,teaspoon fresh ground black pepper,0.125,teaspoon
363866,559,tablespoon red chili pepper flakes,0.125,tablespoon
363866,290,teaspoon fresh sage,0.125,teaspoon
363866,73,lb boneless skinless chicken thighs (cut or pounded 1/8-inch thick),0.5,pound
363866,300,"cup frozen spinach, thawed and chopped",0.0625,cup
363866,567,"cup roasted red pepper, cut into strips",0.125,cup
363866,636,cup sour cream,0.125,cup
363866,446,cup freshly minced mint leaf (I substitute 1/2 t. dried dill for the mint),0.0625,cup
363866,1,tablespoon lemon juice,0.125,tablespoon
363866,728,"cup whole wheat flour, plus extra for kneading and rolling out dough",0.25,cup
363866,755,cup water,0.125,cup
366037,678,(8 ounce) package firm tofu,8.0,ounce
366037,4,cup fresh lemon juice,0.125,cup
366037,642,tablespoon soy sauce,1.0,tablespoon
366037,481,tablespoons olive oil (or vegetable oil),1.5,tablespoon
366037,755,cup water,0.25,cup
366037,278,cup chopped fresh cilantro,0.125,cup
366037,619,tablespoon minced scallion,0.5,tablespoon
366037,289,"tablespoon minced fresh rosemary (or 1 tsp. dried, crumbled)",0.5,tablespoon
366037,62,teaspoon black pepper,0.125,teaspoon
370972,747,cup plain yogurt,0.0625,cup
370972,431,tablespoon low-fat mayonnaise,0.125,tablespoon
370972,637,tablespoon light sour cream,0.25,tablespoon
370972,566,teaspoon ground red pepper,0.0625,teaspoon
370972,411,"lime, juiced",0.0625,each
370972,278,cup chopped fresh cilantro,0.0625,cup
370972,611,teaspoon salt,0.0625,teaspoon
370972,62,teaspoon black pepper,0.0625,teaspoon
370972,189,cup cornstarch,0.0625,cup
370972,673,lb tilapia fillets,0.125,pound
370972,104,tablespoon canola oil or 1/4 tablespoon vegetable oil,0.25,tablespoon
370972,185,corn tortillas,1.0,each
370972,323,cup finely shredded red and green cabbage,0.25,cup
370972,685,cup finely chopped tomatoes,0.125,cup
372621,53,g ground beef,200.0,gram
372621,677,g tofu,100.0,gram
372621,243,egg,1.0,each
372621,87,tablespoons breadcrumbs,2.0,tablespoon
